Customer_id,Tenure,Monthly_charges,Total_charges,Contract,Payment_method,Internet_service,Tech_support,Online_security,Support_calls,Churn,Tenure_category,Consumption_category,Support_calls_category,Churn_predict,Probability,Risc_seg
198,39,91.63,3573.57,Month-to-month,Cash,Dsl,Yes,No,0,0,Loyal (36-60),High,Stable(0-2),0,0.2782435099685982,Low
199,1,108.21,108.21,Month-to-month,Upi,Unknow,Yes,No,0,1,New (0-12),High,Stable(0-2),1,0.9258921692658794,High
200,11,28.82,317.02,Month-to-month,Credit,Fiber,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.16022748003755802,Low
201,57,53.69,3060.33,Month-to-month,Debit,Dsl,Yes,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1524928710051134,Low
202,50,59.77,2988.5,Two year,Debit,Dsl,No,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.2633844429633155,Low
203,23,110.97,2552.31,Two year,Cash,Fiber,Yes,No,3,0,Adapting (12-24),High,Atention(2-4),0,0.2713616630140717,Low
204,31,115.6,3583.6,Two year,Debit,Dsl,Yes,No,2,0,Stable (24-36),High,Stable(0-2),0,0.17398453244238266,Low
205,42,32.04,1345.68,Month-to-month,Debit,Fiber,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.15471853676458017,Low
206,7,31.91,223.37,Month-to-month,Cash,Fiber,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.23106328582849595,Low
207,16,113.49,1815.84,Month-to-month,Upi,Fiber,No,No,3,1,Adapting (12-24),High,Atention(2-4),1,0.864353997906268,High
208,60,49.58,2974.8,Month-to-month,Cash,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.1687966235249583,Low
209,2,44.18,88.36,One year,Credit,Fiber,Yes,Yes,1,0,New (0-12),Medium,Stable(0-2),0,0.14915106881280768,Low
210,1,23.56,23.56,Month-to-month,Upi,Fiber,No,No,0,1,New (0-12),Medium,Stable(0-2),1,0.7193586263805584,High
211,48,47.56,2282.88,Month-to-month,Upi,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15661779849899166,Low
212,12,89.35,1072.2,Month-to-month,Debit,Fiber,No,Yes,0,1,Adapting (12-24),High,Stable(0-2),1,0.7257822726212253,High
213,69,62.6,4319.4,Month-to-month,Upi,Unknow,Yes,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.10174178601621785,Low
214,37,71.69,2652.53,One year,Debit,Fiber,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.15268660841169127,Low
215,32,111.73,3575.36,Two year,Upi,Dsl,Yes,No,1,0,Stable (24-36),High,Stable(0-2),0,0.20091481499513747,Low
216,9,31.47,283.23,Two year,Cash,Fiber,No,Yes,5,0,New (0-12),Medium,Critic(4+),0,0.2376280140760827,Low
217,19,27.12,515.28,Month-to-month,Debit,Dsl,Yes,Yes,3,0,Adapting (12-24),Medium,Atention(2-4),0,0.24911233162021015,Low
218,48,105.19,5049.12,Two year,Cash,Fiber,No,No,3,1,Loyal (36-60),High,Atention(2-4),1,0.7837730039391058,High
219,3,97.49,292.47,Month-to-month,Debit,Dsl,Yes,No,1,1,New (0-12),High,Stable(0-2),1,0.8854959747345333,High
220,20,46.37,927.4,One year,Debit,Fiber,No,Yes,4,0,Adapting (12-24),Medium,Atention(2-4),0,0.2194291209522363,Low
221,24,52.42,1258.08,Two year,Debit,Fiber,No,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.29923453640453546,Low
222,54,51.03,2755.62,Month-to-month,Upi,Fiber,No,Yes,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15418652544098257,Low
223,33,84.78,2797.74,Two year,Upi,Fiber,No,No,1,0,Stable (24-36),High,Stable(0-2),0,0.3167263109554073,Medium
224,24,26.12,626.88,Month-to-month,Cash,Fiber,No,No,6,1,Stable (24-36),Medium,Critic(4+),1,0.7187881811688788,High
225,72,68.94,4963.68,Month-to-month,Credit,Fiber,No,No,3,1,Veteran (+60),Medium,Atention(2-4),1,0.7794424810758143,High
226,36,33.39,1202.04,Month-to-month,Cash,Dsl,No,Yes,1,1,Loyal (36-60),Medium,Stable(0-2),0,0.18002276491692706,Low
227,38,101.97,3874.86,One year,Credit,Fiber,No,No,4,1,Loyal (36-60),High,Atention(2-4),1,0.8802263065014426,High
228,25,58.07,1451.75,One year,Debit,Dsl,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.1276726784252662,Low
229,18,72.76,1309.68,One year,Credit,Dsl,Yes,No,3,0,Adapting (12-24),High,Atention(2-4),0,0.1804637932996895,Low
230,66,22.93,1513.38,Month-to-month,Credit,Dsl,Yes,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.1269210705684719,Low
231,54,25.83,1394.82,Month-to-month,Debit,Dsl,Yes,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.15251358459121753,Low
232,35,87.51,3062.85,One year,Cash,Dsl,Yes,No,0,1,Stable (24-36),High,Stable(0-2),0,0.18869633997703023,Low
233,61,96.68,5897.48,Month-to-month,Debit,Dsl,Yes,No,2,0,Veteran (+60),High,Stable(0-2),0,0.21400643341220993,Low
234,41,91.0,3731.0,Month-to-month,Debit,Unknow,No,No,1,1,Loyal (36-60),High,Stable(0-2),1,0.7505057390000944,High
235,33,93.7,3092.1,Month-to-month,Credit,Dsl,Yes,No,0,0,Stable (24-36),High,Stable(0-2),0,0.25986178290913103,Low
236,68,30.46,2071.28,Month-to-month,Debit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.13022469890975288,Low
237,33,89.35,2948.55,Month-to-month,Cash,Fiber,Yes,No,2,1,Stable (24-36),High,Stable(0-2),0,0.2547707291271174,Low
238,14,38.17,534.38,Month-to-month,Credit,Fiber,Yes,Yes,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13132801397631816,Low
239,21,29.8,625.8,Two year,Cash,Unknow,No,Yes,1,0,Adapting (12-24),Medium,Stable(0-2),0,0.19276736135226238,Low
240,48,95.72,4594.56,One year,Debit,Dsl,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.17539469858537224,Low
241,20,108.94,2178.8,One year,Cash,Fiber,No,No,1,1,Adapting (12-24),High,Stable(0-2),0,0.23430260526474705,Low
242,8,91.67,733.36,Month-to-month,Cash,Dsl,No,No,1,1,New (0-12),High,Stable(0-2),1,0.7105676536815411,High
243,7,100.56,703.92,One year,Debit,Fiber,No,Yes,1,0,New (0-12),High,Stable(0-2),0,0.25131006370451536,Low
244,67,119.11,7657.0875,Month-to-month,Upi,Fiber,Yes,Yes,0,1,Veteran (+60),High,Stable(0-2),0,0.34722546737172166,Medium
245,17,33.48,569.16,Month-to-month,Cash,Dsl,No,Yes,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.1758656615862927,Low
246,33,116.52,3845.16,Month-to-month,Upi,Dsl,No,Yes,4,1,Stable (24-36),High,Atention(2-4),1,0.8079519409977752,High
247,48,80.12,3845.76,One year,Debit,Dsl,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.197216527134095,Low
248,59,101.33,5978.47,Month-to-month,Upi,Unknow,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.756322035761552,High
249,22,85.02,1870.44,Month-to-month,Upi,Fiber,No,No,0,1,Adapting (12-24),High,Stable(0-2),1,0.7031069990815975,High
250,30,77.0,2310.0,Month-to-month,Upi,Fiber,No,No,1,0,Stable (24-36),High,Stable(0-2),0,0.17356890833029134,Low
251,38,90.36,3433.68,One year,Upi,Fiber,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),0,0.24398553457858238,Low
252,51,52.03,2653.53,One year,Cash,Dsl,Yes,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1476944160544266,Low
253,54,112.43,6071.22,Two year,Cash,Fiber,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.15760050009896132,Low
254,8,31.53,252.24,Month-to-month,Credit,Dsl,No,No,1,0,New (0-12),Medium,Stable(0-2),0,0.2064907211712209,Low
255,27,51.8,1398.6,Two year,Upi,Dsl,No,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.14504374166155923,Low
256,27,23.12,624.24,One year,Debit,Fiber,No,Yes,3,0,Stable (24-36),Medium,Atention(2-4),0,0.1645960233993218,Low
257,21,47.13,989.73,Month-to-month,Cash,Dsl,Yes,No,4,0,Adapting (12-24),Medium,Atention(2-4),0,0.19159199982950179,Low
258,30,41.82,1254.6,One year,Upi,Fiber,Yes,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.16139167113858857,Low
259,28,24.96,698.88,Month-to-month,Debit,Dsl,No,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.17038423678859696,Low
260,64,69.18,4427.52,Month-to-month,Credit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.16239905094910417,Low
261,69,66.86,4613.34,Month-to-month,Debit,Dsl,No,Yes,3,1,Veteran (+60),Medium,Atention(2-4),1,0.7288813503166147,High
262,61,27.77,1693.97,Month-to-month,Debit,Fiber,No,Yes,3,0,Veteran (+60),Medium,Atention(2-4),1,0.6744379898044104,Medium
263,48,46.19,2217.12,Month-to-month,Upi,Fiber,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.13653606326047202,Low
264,19,115.33,2191.27,Two year,Cash,Unknow,No,No,2,0,Adapting (12-24),High,Stable(0-2),0,0.3099081023085688,Medium
265,4,31.07,124.28,Month-to-month,Debit,Unknow,No,Yes,0,1,New (0-12),Medium,Stable(0-2),1,0.6904125438140163,Medium
266,35,50.5,1767.5,Month-to-month,Debit,Unknow,Yes,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.17207097819085246,Low
267,64,23.59,1509.76,Month-to-month,Credit,Dsl,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.14653291562245832,Low
268,49,34.89,1709.61,Month-to-month,Cash,Dsl,No,No,3,1,Loyal (36-60),Medium,Atention(2-4),1,0.7478256457879625,High
269,17,89.94,1528.98,Two year,Cash,Fiber,No,Yes,0,0,Adapting (12-24),High,Stable(0-2),0,0.2851313453931976,Low
270,44,56.67,2493.48,Month-to-month,Cash,Unknow,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.1569097980193962,Low
271,30,65.21,1956.3,Month-to-month,Cash,Unknow,No,Yes,0,1,Stable (24-36),Medium,Stable(0-2),0,0.16872128887176016,Low
272,46,35.7,1642.2,One year,Cash,Dsl,Yes,Yes,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.18529968706401526,Low
273,6,88.21,529.26,Month-to-month,Credit,Dsl,No,No,1,1,New (0-12),High,Stable(0-2),1,0.7336791509467369,High
274,37,95.15,3520.55,Two year,Cash,Unknow,No,No,4,1,Loyal (36-60),High,Atention(2-4),1,0.7359206540042161,High
275,24,38.11,914.64,Month-to-month,Cash,Unknow,Yes,No,2,1,Stable (24-36),Medium,Stable(0-2),0,0.16382084842254266,Low
276,46,24.5,1127.0,One year,Upi,Fiber,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.14842026028479838,Low
277,53,28.09,1488.77,One year,Credit,Fiber,No,No,3,0,Loyal (36-60),Medium,Atention(2-4),0,0.2320016766235799,Low
278,60,85.7,5142.0,One year,Credit,Fiber,No,No,0,1,Veteran (+60),High,Stable(0-2),0,0.2936353478065215,Low
279,63,33.55,2113.65,One year,Cash,Dsl,No,No,5,0,Veteran (+60),Medium,Critic(4+),0,0.43694817056992075,Medium
280,32,69.39,2220.48,One year,Debit,Fiber,No,No,3,0,Stable (24-36),Medium,Atention(2-4),0,0.17571011470810183,Low
281,33,35.26,1163.58,Month-to-month,Upi,Dsl,No,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.15642760092998714,Low
282,67,37.01,2479.67,Month-to-month,Upi,Fiber,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.14338854131832335,Low
283,18,20.44,367.92,Two year,Debit,Fiber,Yes,Yes,3,0,Adapting (12-24),Medium,Atention(2-4),0,0.2640268709739962,Low
284,25,52.08,1302.0,Month-to-month,Cash,Fiber,No,No,3,1,Stable (24-36),Medium,Atention(2-4),1,0.7094103343757105,High
285,54,28.98,1564.92,Month-to-month,Cash,Fiber,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1554694199569371,Low
286,58,59.4,3445.2,Month-to-month,Credit,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15883664895131244,Low
287,67,79.78,5345.26,Month-to-month,Cash,Fiber,No,No,3,1,Veteran (+60),High,Atention(2-4),1,0.7397991889251694,High
288,46,56.75,2610.5,One year,Credit,Dsl,No,No,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.17155810971877772,Low
289,24,90.51,2172.24,One year,Credit,Fiber,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.22968388633615264,Low
290,32,94.15,3012.8,Month-to-month,Upi,Fiber,No,No,2,1,Stable (24-36),High,Stable(0-2),1,0.7414610267188789,High
291,47,89.66,4214.02,Two year,Debit,Fiber,No,No,0,1,Loyal (36-60),High,Stable(0-2),0,0.2900464628705567,Low
292,23,113.67,2614.41,One year,Debit,Dsl,No,No,1,0,Adapting (12-24),High,Stable(0-2),0,0.17710573151147094,Low
293,66,43.73,2886.18,Month-to-month,Credit,Fiber,No,No,4,0,Veteran (+60),Medium,Atention(2-4),1,0.7030719440929725,High
294,27,38.95,1051.65,Month-to-month,Upi,Fiber,No,No,1,1,Stable (24-36),Medium,Stable(0-2),0,0.1528819554468371,Low
295,2,80.97,161.94,Two year,Debit,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),1,0.9033536963819476,High
296,17,79.49,1351.33,Month-to-month,Credit,Dsl,No,No,3,1,Adapting (12-24),High,Atention(2-4),1,0.8270788700749546,High
297,33,71.01,2343.33,Month-to-month,Credit,Dsl,Yes,No,1,0,Stable (24-36),High,Stable(0-2),0,0.1603415130267881,Low
298,9,20.44,183.96,Month-to-month,Debit,Dsl,Yes,Yes,1,1,New (0-12),Medium,Stable(0-2),0,0.32139771450613014,Medium
299,43,75.52,3247.36,Month-to-month,Debit,Fiber,Yes,No,2,1,Loyal (36-60),High,Stable(0-2),0,0.1503321473011784,Low
300,48,113.28,5437.44,Two year,Debit,Dsl,Yes,Yes,3,0,Loyal (36-60),High,Atention(2-4),0,0.3070643768295626,Medium
301,39,53.46,2084.94,One year,Upi,Fiber,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.16738410655403763,Low
302,42,116.76,4903.92,Month-to-month,Credit,Fiber,No,Yes,1,0,Loyal (36-60),High,Stable(0-2),1,0.6963634564035942,Medium
303,26,55.68,1447.68,One year,Cash,Fiber,Yes,No,3,0,Stable (24-36),Medium,Atention(2-4),0,0.11013728800167305,Low
304,50,33.99,1699.5,Month-to-month,Debit,Dsl,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.14682570833847655,Low
305,25,59.84,1496.0,Month-to-month,Upi,Unknow,No,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.13394871459090674,Low
306,24,69.46,1667.04,One year,Upi,Fiber,No,No,1,0,Stable (24-36),Medium,Stable(0-2),0,0.12808578720020394,Low
307,13,82.95,1078.35,Month-to-month,Debit,Fiber,No,No,1,1,Adapting (12-24),High,Stable(0-2),1,0.7267474601231256,High
308,60,70.49,4229.4,Two year,Debit,Fiber,No,Yes,1,0,Veteran (+60),High,Stable(0-2),0,0.1747405554858539,Low
309,7,73.67,515.69,One year,Debit,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),0,0.32374589749108273,Medium
310,57,22.41,1277.37,Month-to-month,Debit,Fiber,Yes,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1301337772870964,Low
311,36,45.36,1632.96,Two year,Upi,Dsl,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.13885065259234053,Low
312,45,51.07,2298.15,Month-to-month,Debit,Fiber,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.15425597700367785,Low
313,20,118.71,2374.2,Month-to-month,Credit,Dsl,Yes,Yes,0,0,Adapting (12-24),High,Stable(0-2),0,0.2018634970589542,Low
314,65,49.56,3221.4,One year,Credit,Dsl,Yes,Yes,1,0,Veteran (+60),Medium,Stable(0-2),0,0.13542782529674435,Low
315,8,109.66,877.28,One year,Debit,Fiber,No,Yes,3,1,New (0-12),High,Atention(2-4),1,0.8335405886618669,High
316,16,50.47,807.52,Month-to-month,Debit,Fiber,Yes,No,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.1234556115599239,Low
317,14,29.61,414.54,Two year,Upi,Dsl,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.13996907965157648,Low
318,15,44.76,671.4,Month-to-month,Credit,Unknow,No,Yes,1,1,Adapting (12-24),Medium,Stable(0-2),0,0.206643317568866,Low
319,66,47.28,3120.48,Month-to-month,Credit,Dsl,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.16444168966384978,Low
320,32,117.82,3770.24,Two year,Upi,Fiber,Yes,No,2,0,Stable (24-36),High,Stable(0-2),0,0.22260140021264122,Low
321,63,87.43,5508.09,One year,Debit,Dsl,No,Yes,2,0,Veteran (+60),High,Stable(0-2),0,0.21462656741707106,Low
322,51,113.17,5771.67,Month-to-month,Cash,Dsl,No,Yes,2,0,Loyal (36-60),High,Stable(0-2),1,0.7111970669267605,High
323,25,103.5,2587.5,Two year,Upi,Fiber,No,No,2,0,Stable (24-36),High,Stable(0-2),0,0.32491489419164177,Medium
324,58,77.86,4515.88,One year,Upi,Dsl,Yes,No,2,0,Loyal (36-60),High,Stable(0-2),0,0.1321840645156881,Low
325,63,87.54,5515.02,One year,Cash,Fiber,Yes,No,2,0,Veteran (+60),High,Stable(0-2),0,0.10184924296942612,Low
326,62,82.48,5113.76,One year,Credit,Fiber,No,Yes,1,0,Veteran (+60),High,Stable(0-2),0,0.2418861199360395,Low
327,22,86.63,1905.86,One year,Upi,Fiber,No,No,2,0,Adapting (12-24),High,Stable(0-2),0,0.19617025545612865,Low
328,58,46.48,2695.84,Month-to-month,Credit,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.17011277610732098,Low
329,58,60.81,3526.98,Month-to-month,Credit,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.15783883471096802,Low
330,49,79.26,3883.74,Two year,Upi,Fiber,No,Yes,4,0,Loyal (36-60),High,Atention(2-4),0,0.26282349629859175,Low
331,52,23.59,1226.68,Month-to-month,Upi,Dsl,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.13741493404234986,Low
332,42,68.28,2867.76,Month-to-month,Debit,Fiber,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.14640006018200966,Low
333,70,105.97,7417.9,Month-to-month,Credit,Dsl,Yes,Yes,5,1,Veteran (+60),High,Critic(4+),1,0.5200563163413037,Medium
334,15,69.24,1038.6,Month-to-month,Upi,Fiber,No,No,3,1,Adapting (12-24),Medium,Atention(2-4),1,0.7746963114640473,High
335,54,75.23,4062.42,One year,Credit,Dsl,Yes,No,1,0,Loyal (36-60),High,Stable(0-2),0,0.13037783911524603,Low
336,60,40.19,2411.4,Month-to-month,Upi,Fiber,No,Yes,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1627714562654967,Low
337,8,99.43,795.44,Month-to-month,Upi,Fiber,Yes,Yes,3,1,New (0-12),High,Atention(2-4),1,0.8492414582167208,High
338,53,55.89,2962.17,Two year,Debit,Fiber,No,Yes,0,0,Loyal (36-60),Medium,Stable(0-2),0,0.1480632107498276,Low
339,60,115.66,6939.6,One year,Debit,Fiber,Yes,Yes,2,0,Veteran (+60),High,Stable(0-2),0,0.12723550236478265,Low
340,5,119.37,596.85,Month-to-month,Debit,Unknow,No,Yes,2,1,New (0-12),High,Stable(0-2),1,0.7730186764385839,High
341,68,111.6,7588.8,Month-to-month,Upi,Fiber,Yes,No,1,0,Veteran (+60),High,Stable(0-2),0,0.2098586750983153,Low
342,6,28.49,170.94,One year,Debit,Fiber,No,Yes,0,0,New (0-12),Medium,Stable(0-2),0,0.16120861135950834,Low
343,47,53.32,2506.04,Two year,Credit,Dsl,Yes,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.13921535992159614,Low
344,55,114.51,6298.05,Month-to-month,Credit,Unknow,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7443599160550884,High
345,40,100.45,4018.0,Month-to-month,Upi,Dsl,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.709160277277199,High
346,52,111.12,5778.24,Month-to-month,Debit,Unknow,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7329859252260078,High
347,16,77.26,1236.16,Month-to-month,Cash,Fiber,No,No,0,0,Adapting (12-24),High,Stable(0-2),0,0.20188706988412092,Low
348,13,68.04,884.52,Month-to-month,Upi,Fiber,No,No,0,1,Adapting (12-24),Medium,Stable(0-2),0,0.20721717125604172,Low
349,30,30.65,919.5,One year,Cash,Fiber,No,No,0,0,Stable (24-36),Medium,Stable(0-2),0,0.15558836179328395,Low
350,19,103.95,1975.05,Month-to-month,Upi,Dsl,No,Yes,3,0,Adapting (12-24),High,Atention(2-4),1,0.7844470409776187,High
351,17,94.51,1606.67,One year,Cash,Dsl,Yes,No,2,0,Adapting (12-24),High,Stable(0-2),0,0.17376138141169198,Low
352,63,25.89,1631.07,Month-to-month,Credit,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.16686491054480806,Low
353,19,40.94,777.86,Month-to-month,Cash,Dsl,No,No,3,1,Adapting (12-24),Medium,Atention(2-4),1,0.7466339847335887,High
354,58,75.73,4392.34,Month-to-month,Debit,Dsl,Yes,No,3,0,Loyal (36-60),High,Atention(2-4),0,0.25003164409956125,Low
355,55,88.44,4864.2,Month-to-month,Cash,Dsl,No,No,2,1,Loyal (36-60),High,Stable(0-2),1,0.7233669888261305,High
356,62,33.77,2093.74,Month-to-month,Cash,Dsl,Yes,Yes,0,0,Veteran (+60),Medium,Stable(0-2),0,0.15165934392905805,Low
357,23,44.48,1023.04,Two year,Credit,Fiber,Yes,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.129703143754656,Low
358,9,39.31,353.79,One year,Debit,Dsl,Yes,Yes,2,0,New (0-12),Medium,Stable(0-2),0,0.18559706985732694,Low
359,12,42.0,504.0,One year,Debit,Fiber,No,No,2,0,Adapting (12-24),Medium,Stable(0-2),0,0.12251536006982529,Low
360,1,112.07,112.07,One year,Cash,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),1,0.8652071796614761,High
361,58,91.58,5311.64,Month-to-month,Upi,Dsl,No,Yes,1,1,Loyal (36-60),High,Stable(0-2),1,0.7342137508429017,High
362,1,93.71,93.71,Two year,Debit,Dsl,Yes,Yes,0,1,New (0-12),High,Stable(0-2),1,0.8894123580741162,High
363,34,99.4,3379.6,Two year,Debit,Unknow,No,Yes,3,1,Stable (24-36),High,Atention(2-4),1,0.8168563525278819,High
364,48,55.66,2671.68,Month-to-month,Upi,Unknow,No,Yes,0,1,Loyal (36-60),Medium,Stable(0-2),0,0.1821554098092673,Low
365,1,96.72,96.72,Two year,Credit,Unknow,Yes,Yes,3,1,New (0-12),High,Atention(2-4),1,0.8197538842227433,High
366,16,117.84,1885.44,Month-to-month,Credit,Fiber,No,No,2,1,Adapting (12-24),High,Stable(0-2),1,0.6942676307217517,Medium
367,61,89.84,5480.24,Month-to-month,Credit,Fiber,Yes,No,0,0,Veteran (+60),High,Stable(0-2),0,0.22259540566624306,Low
368,64,61.68,3947.52,Month-to-month,Debit,Dsl,No,No,2,0,Veteran (+60),Medium,Stable(0-2),0,0.1509521634050396,Low
369,63,91.64,5773.32,Two year,Debit,Fiber,No,Yes,2,1,Veteran (+60),High,Stable(0-2),0,0.3823305085321765,Medium
370,69,110.08,7595.52,One year,Upi,Fiber,No,No,2,0,Veteran (+60),High,Stable(0-2),0,0.14447049443042007,Low
371,22,32.88,723.36,One year,Upi,Dsl,No,No,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.11090331313603707,Low
372,67,46.53,3117.51,Month-to-month,Upi,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.14010678400272591,Low
373,26,111.93,2910.18,Month-to-month,Cash,Fiber,No,Yes,1,1,Stable (24-36),High,Stable(0-2),1,0.7464125959304442,High
374,16,114.62,1833.92,Two year,Credit,Dsl,Yes,Yes,2,0,Adapting (12-24),High,Stable(0-2),0,0.15240796399903303,Low
375,51,68.41,3488.91,Month-to-month,Debit,Unknow,Yes,No,3,1,Loyal (36-60),Medium,Atention(2-4),0,0.371624265137763,Medium
376,57,57.46,3275.22,Month-to-month,Upi,Dsl,No,No,2,0,Loyal (36-60),Medium,Stable(0-2),0,0.1397983168326923,Low
377,29,48.28,1400.12,Month-to-month,Debit,Fiber,Yes,Yes,0,0,Stable (24-36),Medium,Stable(0-2),0,0.14881284550682533,Low
378,69,69.88,4821.72,Month-to-month,Cash,Fiber,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.19772897473682802,Low
379,47,113.45,5332.15,One year,Upi,Fiber,No,Yes,3,1,Loyal (36-60),High,Atention(2-4),1,0.825096557118898,High
380,62,34.98,2168.76,One year,Upi,Dsl,No,No,1,0,Veteran (+60),Medium,Stable(0-2),0,0.12318170980979144,Low
381,69,61.98,4276.62,Month-to-month,Cash,Dsl,No,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.14703658326237376,Low
382,16,111.16,1778.56,Month-to-month,Credit,Fiber,No,Yes,3,1,Adapting (12-24),High,Atention(2-4),1,0.8449455933918066,High
383,48,54.91,2635.68,Month-to-month,Credit,Unknow,Yes,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.11624210487132293,Low
384,39,96.81,3775.59,Month-to-month,Debit,Dsl,No,No,0,1,Loyal (36-60),High,Stable(0-2),1,0.72274749219225,High
385,33,58.93,1944.69,One year,Debit,Fiber,No,Yes,1,0,Stable (24-36),Medium,Stable(0-2),0,0.14384759164789057,Low
386,23,100.49,2311.27,Month-to-month,Upi,Fiber,No,Yes,3,1,Adapting (12-24),High,Atention(2-4),1,0.81401597901151,High
387,10,118.1,1181.0,Month-to-month,Credit,Unknow,No,No,2,0,New (0-12),High,Stable(0-2),1,0.6736299131882603,Medium
388,69,58.78,4055.82,Month-to-month,Debit,Fiber,Yes,No,0,0,Veteran (+60),Medium,Stable(0-2),0,0.135905014909373,Low
389,34,104.51,3553.34,Month-to-month,Credit,Fiber,No,Yes,4,1,Stable (24-36),High,Atention(2-4),1,0.8470269227064926,High
390,52,118.84,6179.68,One year,Debit,Dsl,No,Yes,3,1,Loyal (36-60),High,Atention(2-4),1,0.8697938991098062,High
391,10,118.38,1183.8,Month-to-month,Cash,Fiber,No,No,1,1,New (0-12),High,Stable(0-2),1,0.7089245959229291,High
392,19,63.38,1204.22,Month-to-month,Cash,Dsl,Yes,Yes,0,0,Adapting (12-24),Medium,Stable(0-2),0,0.12841323705874072,Low
393,58,68.58,3977.64,Month-to-month,Debit,Dsl,No,No,1,0,Loyal (36-60),Medium,Stable(0-2),0,0.1330127785261997,Low
394,1,50.34,50.34,One year,Cash,Fiber,Yes,Yes,3,1,New (0-12),Medium,Atention(2-4),1,0.8881978015374314,High
